"sep=	"
S21_Timestamp_CAL	S21_RealTime_CAL	S21_GSR_CAL	S21_Quat_MPL_6DOF_W_CAL	S21_Quat_MPL_6DOF_X_CAL	S21_Quat_MPL_6DOF_Y_CAL	S21_Quat_MPL_6DOF_Z_CAL	S21_Gyro_MPU_MPL_X_CAL	S21_Gyro_MPU_MPL_Y_CAL	S21_Gyro_MPU_MPL_Z_CAL	S21_Accel_MPU_MPL_X_CAL	S21_Accel_MPU_MPL_Y_CAL	S21_Accel_MPU_MPL_Z_CAL	S21_Mag_MPU_MPL_X_CAL	S21_Mag_MPU_MPL_Y_CAL	S21_Mag_MPU_MPL_Z_CAL	S21_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1620954549.68262	1486396404303.44	-40.0136046255727	0.815048933029175	0.508282244205475	0.278108537197113	-5.9325248003006e-07	-3.8427734375	7.2216796875	9.40428161621094	-0.473556518554688	0.865493774414063	0.34326171875	10.7330932617188	-48.0212097167969	-12.2929229736328	6th_Feb_2017_10:53:24.303
1620954616.33301	1486396404370.09	-40.0136046255727	0.807758033275604	0.515696823596954	0.285559266805649	0.00629983562976122	-6.83349609375	12.2265625	12.3950042724609	-0.483444213867188	0.805923461914063	0.3836669921875	9.233154296875	-48.6211853027344	-13.1928863525391	6th_Feb_2017_10:53:24.370
1620954683.01392	1486396404436.77	-40.0136046255727	0.80122709274292	0.521792948246002	0.292542457580566	0.0136404344812036	-7.9931640625	10.70068359375	11.9677581787109	-0.483688354492188	0.813735961914063	0.3790283203125	7.73321533203125	-48.0212097167969	-13.1928863525391	6th_Feb_2017_10:53:24.436
1620954749.63379	1486396404503.39	-40.0136046255727	0.785543620586395	0.534172117710114	0.311101764440536	0.0282318647950888	-5.36865234375	14.97314453125	6.90184020996094	-0.517868041992188	0.800796508789063	0.3306884765625	9.8331298828125	-48.6211853027344	-13.1928863525391	6th_Feb_2017_10:53:24.503
1620954816.28418	1486396404570.04	-40.0136046255727	0.778013825416565	0.538487076759338	0.321982175111771	0.0324630104005337	-3.17138671875	13.14208984375	0.554183959960938	-0.520919799804688	0.792007446289063	0.3204345703125	8.6331787109375	-48.6211853027344	-13.7928619384766	6th_Feb_2017_10:53:24.570
1620954882.93457	1486396404636.69	-40.0136046255727	0.770439267158508	0.543243825435638	0.331811875104904	0.0347901880741119	0.61279296875	9.96826171875	-0.483413696289063	-0.516403198242188	0.812759399414063	0.2958984375	7.73321533203125	-48.0212097167969	-15.2928009033203	6th_Feb_2017_10:53:24.636
1620954949.61548	1486396404703.37	-40.0136046255727	0.754185378551483	0.554936170578003	0.349153846502304	0.036630105227232	-1.58447265625	5.634765625	-4.51173400878906	-0.548019409179688	0.809585571289063	0.298583984375	7.4332275390625	-46.8212585449219	-13.4928741455078	6th_Feb_2017_10:53:24.703
1620955016.23535	1486396404769.99	-40.0136046255727	0.749654650688171	0.55688202381134	0.355881690979004	0.0353319384157658	-1.95068359375	2.94921875	-7.07521057128906	-0.530929565429688	0.794082641601563	0.302978515625	7.4332275390625	-46.8212585449219	-14.0928497314453	6th_Feb_2017_10:53:24.769
1620955082.88574	1486396404836.64	-40.0136046255727	0.746110439300537	0.558061063289642	0.361593991518021	0.0337141714990139	-2.1337890625	0.56884765625	-5.67140197753906	-0.522018432617188	0.784927368164063	0.31640625	9.233154296875	-48.0212097167969	-13.7928619384766	6th_Feb_2017_10:53:24.836
1620955149.53613	1486396404903.29	-40.0136046255727	0.735678434371948	0.565332651138306	0.371717482805252	0.0316565223038197	-0.60791015625	2.88818359375	-2.19239807128906	-0.545944213867188	0.793350219726563	0.314453125	10.43310546875	-48.9211730957031	-12.8928985595703	6th_Feb_2017_10:53:24.903
1620955216.21704	1486396404969.97	-40.0136046255727	0.733795046806335	0.565229892730713	0.375693261623383	0.0302413329482079	0.673828125	-0.3466796875	-4.02345275878906	-0.561935424804688	0.761367797851563	0.3291015625	8.93316650390625	-48.3211975097656	-14.9928131103516	6th_Feb_2017_10:53:24.969
1620955282.83691	1486396405036.59	-40.0136046255727	0.73194283246994	0.56538188457489	0.379313468933105	0.026913546025753	1.7724609375	-0.8349609375	-8.23487854003906	-0.553878784179688	0.769546508789063	0.3238525390625	9.233154296875	-48.0212097167969	-11.6929473876953	6th_Feb_2017_10:53:25.036
1620955349.4873	1486396405103.24	-40.0136046255727	0.724906861782074	0.570522367954254	0.385471850633621	0.0206337571144104	2.07763671875	-2.91015625	-6.89210510253906	-0.531539916992188	0.776504516601563	0.3358154296875	9.8331298828125	-46.5212707519531	-13.1928863525391	6th_Feb_2017_10:53:25.103
1620955416.1377	1486396405169.89	-40.0136046255727	0.724819242954254	0.570318460464478	0.386042594909668	0.0185768511146307	1.40625	-1.4453125	-3.71827697753906	-0.522628784179688	0.789077758789063	0.335693359375	11.3330688476563	-46.5212707519531	-13.1928863525391	6th_Feb_2017_10:53:25.169
1620955482.8186	1486396405236.57	-40.0136046255727	0.7254399061203	0.569236814975739	0.386499762535095	0.0180124472826719	-2.92724609375	1.240234375	-1.82618713378906	-0.549606323242188	0.789321899414063	0.3497314453125	11.0330810546875	-46.8212585449219	-13.4928741455078	6th_Feb_2017_10:53:25.236
1620955549.43848	1486396405303.19	-40.0136046255727	0.720187902450562	0.571609020233154	0.392755806446075	0.0183122958987951	0.5517578125	2.3388671875	-0.544448852539063	-0.544113159179688	0.754776000976563	0.335205078125	9.8331298828125	-46.5212707519531	-14.6928253173828	6th_Feb_2017_10:53:25.303
1620955616.08887	1486396405369.84	-40.0136046255727	0.720710575580597	0.570287585258484	0.393690407276154	0.0188727788627148	0.673828125	3.3154296875	0.859359741210938	-0.550216674804688	0.760635375976563	0.33642578125	10.43310546875	-48.9211730957031	-12.8928985595703	6th_Feb_2017_10:53:25.369
1620955682.73926	1486396405436.49	-40.0136046255727	0.720740020275116	0.569426655769348	0.394826799631119	0.0199706144630909	0.185546875	4.0478515625	1.16453552246094	-0.553268432617188	0.779067993164063	0.3194580078125	12.5330200195313	-46.8212585449219	-13.4928741455078	6th_Feb_2017_10:53:25.436
1620955749.42017	1486396405503.17	-40.0136046255727	0.715684533119202	0.572404503822327	0.399504125118256	0.0233468674123287	-2.01171875	3.25439453125	0.187973022460938	-0.555709838867188	0.759170532226563	0.3123779296875	12.5330200195313	-47.7212219238281	-14.9928131103516	6th_Feb_2017_10:53:25.503
