"sep=	"
S21_Timestamp_CAL	S21_RealTime_CAL	S21_GSR_CAL	S21_Quat_MPL_6DOF_W_CAL	S21_Quat_MPL_6DOF_X_CAL	S21_Quat_MPL_6DOF_Y_CAL	S21_Quat_MPL_6DOF_Z_CAL	S21_Gyro_MPU_MPL_X_CAL	S21_Gyro_MPU_MPL_Y_CAL	S21_Gyro_MPU_MPL_Z_CAL	S21_Accel_MPU_MPL_X_CAL	S21_Accel_MPU_MPL_Y_CAL	S21_Accel_MPU_MPL_Z_CAL	S21_Mag_MPU_MPL_X_CAL	S21_Mag_MPU_MPL_Y_CAL	S21_Mag_MPU_MPL_Z_CAL	S21_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1621807066.58936	1486397256820.34	-40.0136046255727	0.803637981414795	0.580514669418335	-0.131029114127159	-4.73111867904663e-07	25.14892578125	-84.14794921875	-63.1665191650391	0.204666137695312	0.906753540039063	0.283447265625	-0.366455078125	-33.9217834472656	-25.4923858642578	6th_Feb_2017_11:07:36.820
1621807133.23975	1486397256886.99	-40.0136046255727	0.789126694202423	0.598268389701843	-0.134491428732872	-0.0355831831693649	38.6376953125	-46.18408203125	-49.9829254150391	0.0882110595703125	0.911392211914063	0.2646484375	-3.96630859375	-33.9217834472656	-24.8924102783203	6th_Feb_2017_11:07:36.886
1621807199.92065	1486397256953.67	-40.0136046255727	0.776653051376343	0.612912476062775	-0.132767125964165	-0.0593392327427864	22.40234375	-25.126953125	-37.1045074462891	0.0745391845703125	0.905044555664063	0.2813720703125	-1.86639404296875	-34.5217590332031	-23.9924468994141	6th_Feb_2017_11:07:36.953
1621807266.54053	1486397257020.29	-40.0136046255727	0.767135500907898	0.62429016828537	-0.109133750200272	-0.0992719754576683	-7.07763671875	-4.86328125	-51.5088043212891	-0.100387573242188	0.922134399414063	0.241943359375	-1.26641845703125	-34.5217590332031	-21.8925323486328	6th_Feb_2017_11:07:37.020
1621807333.19092	1486397257086.94	-40.0136046255727	0.766210496425629	0.62498939037323	-0.0893592834472656	-0.119686208665371	-11.47216796875	2.8271484375	-44.1235504150391	-0.0990447998046875	0.949356079101563	0.261474609375	0.83349609375	-36.0216979980469	-23.3924713134766	6th_Feb_2017_11:07:37.086
1621807399.84131	1486397257153.6	-40.0136046255727	0.765106558799744	0.626296818256378	-0.0694272890686989	-0.132454216480255	1.10107421875	19.85595703125	-33.8696441650391	-0.131637573242188	0.893081665039063	0.26318359375	4.433349609375	-34.5217590332031	-23.9924468994141	6th_Feb_2017_11:07:37.153
1621807466.52222	1486397257220.28	-40.0136046255727	0.76402086019516	0.626618385314941	-0.0195860397070646	-0.152440309524536	-21.787109375	26.0205078125	-39.2407379150391	-0.376144409179687	0.854995727539063	0.313720703125	2.33343505859375	-36.0216979980469	-21.8925323486328	6th_Feb_2017_11:07:37.220
1621807533.14209	1486397257286.9	-40.0136046255727	0.761714220046997	0.627973437309265	0.00548303499817848	-0.159407898783684	-8.603515625	29.49951171875	-22.4560699462891	-0.368087768554687	0.999282836914063	0.2476806640625	6.53326416015625	-34.5217590332031	-22.4925079345703	6th_Feb_2017_11:07:37.286
1621807599.79248	1486397257353.55	-40.0136046255727	0.756534397602081	0.633406758308411	0.0290174502879381	-0.160029634833336	3.42041015625	29.01123046875	-12.7514801025391	-0.412399291992188	0.968399047851563	0.1846923828125	7.73321533203125	-32.4218444824219	-22.4925079345703	6th_Feb_2017_11:07:37.353
1621807666.44287	1486397257420.2	-40.0136046255727	0.746873557567596	0.641436100006104	0.0580007322132587	-0.165455266833305	-5.91796875	-0.5908203125	-7.92970275878906	-0.418136596679688	0.986465454101563	0.2158203125	7.73321533203125	-33.3218078613281	-22.4925079345703	6th_Feb_2017_11:07:37.420
1621807733.12378	1486397257486.88	-40.0136046255727	0.74505078792572	0.64132034778595	0.0681742206215858	-0.17017562687397	-7.87109375	2.03369140625	-2.19239807128906	-0.454025268554688	0.913955688476563	0.2120361328125	8.93316650390625	-34.2217712402344	-23.6924591064453	6th_Feb_2017_11:07:37.486
1621807799.74365	1486397257553.5	-40.0136046255727	0.745007693767548	0.639965951442719	0.0736488997936249	-0.173155531287193	-5.4296875	-2.97119140625	4.52146911621094	-0.389572143554687	0.849258422851563	0.21435546875	8.93316650390625	-32.1218566894531	-22.7924957275391	6th_Feb_2017_11:07:37.553
1621807866.39404	1486397257620.15	-40.0136046255727	0.742579400539398	0.642033696174622	0.0786691680550575	-0.173723369836807	-1.34033203125	-3.82568359375	8.42771911621094	-0.448165893554688	0.886245727539063	0.2403564453125	8.33319091796875	-33.6217956542969	-25.1923980712891	6th_Feb_2017_11:07:37.620
1621807933.04443	1486397257686.8	-40.0136046255727	0.742633759975433	0.640373885631561	0.0816462337970734	-0.178185671567917	-1.46240234375	-9.74609375	0.0048675537109375	-0.431930541992188	0.875747680664063	0.25146484375	8.93316650390625	-33.6217956542969	-23.6924591064453	6th_Feb_2017_11:07:37.686
1621807999.72534	1486397257753.48	-40.0136046255727	0.742603898048401	0.638023257255554	0.085030235350132	-0.185028657317162	-7.81005859375	-10.72265625	-6.58692932128906	-0.408126831054688	0.850967407226563	0.223876953125	7.4332275390625	-34.2217712402344	-23.6924591064453	6th_Feb_2017_11:07:37.753
1621808066.34521	1486397257820.1	-40.0136046255727	0.741273999214172	0.635629057884216	0.0878509879112244	-0.196903139352798	8.2421875	-5.2294921875	-11.2256011962891	-0.310958862304687	0.839736938476563	0.2493896484375	6.53326416015625	-33.9217834472656	-23.9924468994141	6th_Feb_2017_11:07:37.820
1621808132.99561	1486397257886.75	-40.0136046255727	0.739529848098755	0.636207461357117	0.0902682915329933	-0.200468093156815	4.76318359375	1.05712890625	-3.10792541503906	-0.376388549804687	0.900405883789063	0.2852783203125	8.93316650390625	-33.0218200683594	-23.6924591064453	6th_Feb_2017_11:07:37.886
1621808199.646	1486397257953.4	-40.0136046255727	0.740605771541595	0.633817195892334	0.092722661793232	-0.202932015061378	-5.85693359375	-4.80224609375	-4.14552307128906	-0.390914916992187	0.932266235351563	0.3157958984375	7.73321533203125	-33.3218078613281	-23.3924713134766	6th_Feb_2017_11:07:37.953
1621808266.3269	1486397258020.08	-40.0136046255727	0.744358956813812	0.626469135284424	0.103531368076801	-0.206754714250565	-13.79150390625	9.541015625	-6.77003479003906	-0.423507690429688	0.912124633789063	0.3082275390625	7.73321533203125	-33.3218078613281	-24.8924102783203	6th_Feb_2017_11:07:38.020
1621808332.94678	1486397258086.7	-40.0136046255727	0.745354533195496	0.622728943824768	0.114962436258793	-0.208420142531395	-0.1806640625	11.8603515625	-4.93898010253906	-0.468917846679688	0.718887329101563	0.2779541015625	9.8331298828125	-31.8218688964844	-23.9924468994141	6th_Feb_2017_11:07:38.086
1621808399.59717	1486397258153.35	-40.0136046255727	0.741448938846588	0.625375151634216	0.120712257921696	-0.2111586779356	16.787109375	0.44677734375	-3.96241760253906	-0.392135620117187	0.757095336914063	0.238037109375	8.33319091796875	-33.6217956542969	-22.7924957275391	6th_Feb_2017_11:07:38.153
1621808466.24756	1486397258220.0	-40.0136046255727	0.72968977689743	0.639641404151917	0.124033831059933	-0.207430750131607	10.37841796875	18.75732421875	7.51219177246094	-0.380294799804687	0.946426391601563	0.2371826171875	9.53314208984375	-33.0218200683594	-23.6924591064453	6th_Feb_2017_11:07:38.220
1621808532.92847	1486397258286.68	-40.0136046255727	0.72825700044632	0.643951892852783	0.126901641488075	-0.197138607501984	4.091796875	24.37255859375	11.2963714599609	-0.398727416992187	0.905654907226563	0.2091064453125	9.233154296875	-33.9217834472656	-23.3924713134766	6th_Feb_2017_11:07:38.286
1621808599.54834	1486397258353.3	-40.0136046255727	0.726294159889221	0.646071374416351	0.136542081832886	-0.190905168652535	0.85693359375	23.02978515625	-0.605484008789063	-0.452316284179688	0.780288696289063	0.220947265625	9.53314208984375	-35.1217346191406	-23.6924591064453	6th_Feb_2017_11:07:38.353
1621808666.19873	1486397258419.95	-40.0136046255727	0.718973219394684	0.652550637722015	0.152616247534752	-0.184291154146194	1.83349609375	15.2783203125	0.798324584960938	-0.455612182617188	0.893081665039063	0.181640625	8.33319091796875	-33.0218200683594	-22.1925201416016	6th_Feb_2017_11:07:38.419
1621808732.84912	1486397258486.6	-40.0136046255727	0.717431366443634	0.652419865131378	0.160494640469551	-0.18407042324543	-0.24169921875	7.099609375	-7.25831604003906	-0.544235229492188	0.960220336914063	0.1905517578125	9.233154296875	-34.5217590332031	-22.4925079345703	6th_Feb_2017_11:07:38.486
1621808799.53003	1486397258553.28	-40.0136046255727	0.717686891555786	0.650665163993835	0.165440365672112	-0.184904962778091	-12.265625	0.99609375	-3.96241760253906	-0.508834838867188	0.955337524414063	0.1617431640625	11.0330810546875	-33.6217956542969	-23.6924591064453	6th_Feb_2017_11:07:38.553
1621808866.1499	1486397258619.9	-40.0136046255727	0.721442222595215	0.642247140407562	0.173666432499886	-0.192040473222733	-13.73046875	-9.07470703125	-7.44142150878906	-0.481491088867188	0.852554321289063	0.1964111328125	13.1329956054688	-33.6217956542969	-23.6924591064453	6th_Feb_2017_11:07:38.619
1621808932.80029	1486397258686.55	-40.0136046255727	0.726128339767456	0.635603189468384	0.174474492669106	-0.195716515183449	-19.16259765625	-6.87744140625	-8.05177307128906	-0.446701049804688	0.859024047851563	0.20166015625	9.8331298828125	-32.4218444824219	-22.4925079345703	6th_Feb_2017_11:07:38.686
