"sep=	"
S29_Timestamp_CAL	S29_RealTime_CAL	S29_GSR_CAL	S29_Quat_MPL_6DOF_W_CAL	S29_Quat_MPL_6DOF_X_CAL	S29_Quat_MPL_6DOF_Y_CAL	S29_Quat_MPL_6DOF_Z_CAL	S29_Gyro_MPU_MPL_X_CAL	S29_Gyro_MPU_MPL_Y_CAL	S29_Gyro_MPU_MPL_Z_CAL	S29_Accel_MPU_MPL_X_CAL	S29_Accel_MPU_MPL_Y_CAL	S29_Accel_MPU_MPL_Z_CAL	S29_Mag_MPU_MPL_X_CAL	S29_Mag_MPU_MPL_Y_CAL	S29_Mag_MPU_MPL_Z_CAL	S29_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1468397128.32642	1486397250840.12	-40.0136046255727	0.671466052532196	0.325616300106049	0.665663123130798	-6.04428350925446e-07	-0.947265625	-1.00587463378906	0.524887084960938	-0.89117431640625	0.435928344726563	-0.09796142578125	35.6171569824219	-1.9730224609375	3.47491455078125	6th_Feb_2017_11:07:30.840
1468397194.97681	1486397250906.77	-40.0136046255727	0.659792840480804	0.330040395259857	0.675090253353119	-0.000243854708969593	-1.435546875	-5.09523010253906	1.50144958496094	-0.88018798828125	0.422012329101563	-0.11309814453125	38.0170593261719	-2.27301025390625	4.07489013671875	6th_Feb_2017_11:07:30.906
1468397261.65771	1486397250973.45	-40.0136046255727	0.649149477481842	0.334233164787292	0.683295726776123	-0.000202159397304058	-2.35107421875	-3.81349182128906	1.01316833496094	-0.87347412109375	0.431655883789063	-0.11627197265625	37.4170837402344	-0.173095703125	2.574951171875	6th_Feb_2017_11:07:30.973
1468397328.27759	1486397251040.07	-40.0136046255727	0.627687633037567	0.340789467096329	0.699907660484314	6.20177015662193e-05	-2.5341796875	-0.578628540039063	-0.146499633789063	-0.89239501953125	0.419082641601563	-0.09808349609375	35.9171447753906	-0.7730712890625	4.07489013671875	6th_Feb_2017_11:07:31.040
1468397394.92798	1486397251106.72	-40.0136046255727	0.618828535079956	0.343137502670288	0.706617295742035	3.35397198796272e-05	-1.00830078125	-2.34864807128906	0.341781616210937	-0.87701416015625	0.421035766601563	-0.10382080078125	37.1170959472656	0.12689208984375	4.3748779296875	6th_Feb_2017_11:07:31.106
1468397461.57837	1486397251173.37	-40.0136046255727	0.610594689846039	0.345719844102859	0.712496995925903	-0.000160467810928822	-0.76416015625	-0.0903472900390625	-0.207534790039062	-0.87457275390625	0.429702758789063	-0.09735107421875	36.8171081542969	-0.7730712890625	3.1749267578125	6th_Feb_2017_11:07:31.173
1468397528.25928	1486397251240.05	-40.0136046255727	0.591784358024597	0.351210564374924	0.725563287734985	-0.000548590905964375	-0.15380859375	-1.43312072753906	0.158676147460938	-0.88238525390625	0.428604125976563	-0.08685302734375	37.1170959472656	0.12689208984375	2.27496337890625	6th_Feb_2017_11:07:31.240
1468397594.87915	1486397251306.67	-40.0136046255727	0.585660874843597	0.353023916482925	0.729640007019043	-0.000843820162117481	0.029296875	-1.43312072753906	0.585922241210938	-0.88031005859375	0.427261352539063	-0.09332275390625	35.0171813964844	-1.373046875	2.27496337890625	6th_Feb_2017_11:07:31.306
1468397661.52954	1486397251373.32	-40.0136046255727	0.579918086528778	0.354682981967926	0.733412504196167	-0.00106117222458124	-0.21484375	0.764144897460938	0.0366058349609375	-0.88519287109375	0.427139282226563	-0.09576416015625	35.6171569824219	-0.47308349609375	2.87493896484375	6th_Feb_2017_11:07:31.373
1468397728.17993	1486397251439.97	-40.0136046255727	0.563769221305847	0.359095633029938	0.743782699108124	-0.00137130171060562	0.1513671875	1.06932067871094	-0.207534790039062	-0.88287353515625	0.433731079101563	-0.09271240234375	36.5171203613281	-1.9730224609375	2.87493896484375	6th_Feb_2017_11:07:31.439
1468397794.86084	1486397251506.65	-40.0136046255727	0.559849977493286	0.359764933586121	0.746414840221405	-0.00146720465272665	-0.39794921875	0.581039428710938	-0.451675415039063	-0.88958740234375	0.424331665039063	-0.09100341796875	36.5171203613281	-1.373046875	3.47491455078125	6th_Feb_2017_11:07:31.506
1468397861.48071	1486397251573.27	-40.0136046255727	0.55639910697937	0.360369712114334	0.748699307441711	-0.00171844195574522	0.09033203125	-0.639663696289063	0.0976409912109375	-0.87640380859375	0.422500610351563	-0.09478759765625	35.9171447753906	-0.7730712890625	2.574951171875	6th_Feb_2017_11:07:31.573
1468397928.1311	1486397251639.92	-40.0136046255727	0.543654024600983	0.363826483488083	0.756350934505463	-0.00195114221423864	-0.458984375	0.458969116210938	-0.0244293212890625	-0.88458251953125	0.427139282226563	-0.09161376953125	35.9171447753906	0.4268798828125	2.574951171875	6th_Feb_2017_11:07:31.639
1468397994.78149	1486397251706.57	-40.0136046255727	0.542107462882996	0.36412712931633	0.757315635681152	-0.00195844657719135	0.57861328125	1.43553161621094	-0.146499633789063	-0.88348388671875	0.427627563476563	-0.08453369140625	37.4170837402344	-0.173095703125	3.1749267578125	6th_Feb_2017_11:07:31.706
1468398061.4624	1486397251773.25	-40.0136046255727	0.540280759334564	0.364221811294556	0.758573472499847	-0.0023332005366683	0.8837890625	0.581039428710938	-0.146499633789063	-0.88507080078125	0.419082641601563	-0.09686279296875	37.1170959472656	0.12689208984375	2.87493896484375	6th_Feb_2017_11:07:31.773
1468398128.08228	1486397251839.87	-40.0136046255727	0.529921472072601	0.366971522569656	0.764531493186951	-0.00258977524936199	0.517578125	0.336898803710937	0.341781616210937	-0.87908935546875	0.427261352539063	-0.10247802734375	38.3170471191406	0.12689208984375	2.27496337890625	6th_Feb_2017_11:07:31.839
1468398194.73267	1486397251906.52	-40.0136046255727	0.530054211616516	0.366992622613907	0.764427900314331	-0.00298942811787128	0.76171875	-0.761734008789063	0.219711303710937	-0.89532470703125	0.426651000976563	-0.09637451171875	37.1170959472656	-0.47308349609375	2.27496337890625	6th_Feb_2017_11:07:31.906
1468398261.38306	1486397251973.18	-40.0136046255727	0.530823945999146	0.367137968540192	0.763822853565216	-0.00324180629104376	0.517578125	-0.151382446289063	0.219711303710937	-0.87835693359375	0.428237915039063	-0.08782958984375	37.7170715332031	0.12689208984375	2.27496337890625	6th_Feb_2017_11:07:31.973
1468398328.06396	1486397252039.86	-40.0136046255727	0.523711800575256	0.369372516870499	0.767642796039581	-0.0037925848737359	0.6396484375	-0.151382446289063	0.646957397460938	-0.88262939453125	0.429336547851563	-0.09051513671875	35.6171569824219	-1.9730224609375	0.7750244140625	6th_Feb_2017_11:07:32.039
1468398394.68384	1486397252106.48	-40.0136046255727	0.525579214096069	0.369041234254837	0.766524374485016	-0.00393230002373457	-0.21484375	-0.761734008789063	0.341781616210937	-0.88299560546875	0.424819946289063	-0.08599853515625	36.8171081542969	0.4268798828125	0.47503662109375	6th_Feb_2017_11:07:32.106
1468398461.33423	1486397252173.13	-40.0136046255727	0.527728319168091	0.368570327758789	0.765272855758667	-0.00404177512973547	0.3955078125	-0.0293121337890625	0.585922241210938	-0.88470458984375	0.426406860351563	-0.08795166015625	34.7171936035156	-1.67303466796875	4.07489013671875	6th_Feb_2017_11:07:32.173
1468398527.98462	1486397252239.78	-40.0136046255727	0.522569119930267	0.369909703731537	0.768158614635468	-0.00457022991031408	1.005859375	-0.273452758789062	0.707992553710938	-0.90570068359375	0.423843383789063	-0.09051513671875	37.4170837402344	0.4268798828125	1.67498779296875	6th_Feb_2017_11:07:32.239
1468398594.66553	1486397252306.46	-40.0136046255727	0.525743722915649	0.369655728340149	0.766110301017761	-0.0048054875805974	1.005859375	-1.73829650878906	0.830062866210938	-0.87896728515625	0.433853149414063	-0.09088134765625	36.5171203613281	-0.47308349609375	1.375	6th_Feb_2017_11:07:32.306
1468398661.2854	1486397252373.08	-40.0136046255727	0.528452694416046	0.369292080402374	0.764417946338654	-0.00511311646550894	1.31103515625	0.336898803710937	0.280746459960937	-0.87530517578125	0.424331665039063	-0.09246826171875	35.0171813964844	-0.47308349609375	2.27496337890625	6th_Feb_2017_11:07:32.373
