"sep=	"
S29_Timestamp_CAL	S29_RealTime_CAL	S29_GSR_CAL	S29_Quat_MPL_6DOF_W_CAL	S29_Quat_MPL_6DOF_X_CAL	S29_Quat_MPL_6DOF_Y_CAL	S29_Quat_MPL_6DOF_Z_CAL	S29_Gyro_MPU_MPL_X_CAL	S29_Gyro_MPU_MPL_Y_CAL	S29_Gyro_MPU_MPL_Z_CAL	S29_Accel_MPU_MPL_X_CAL	S29_Accel_MPU_MPL_Y_CAL	S29_Accel_MPU_MPL_Z_CAL	S29_Mag_MPU_MPL_X_CAL	S29_Mag_MPU_MPL_Y_CAL	S29_Mag_MPU_MPL_Z_CAL	S29_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1466714708.1604	1486395568419.95	-40.0136046255727	0.996013104915619	0.0868249163031578	0.020480128005147	-8.00937414169312e-08	7.7197265625	4.97557067871094	1.07420349121094	-0.04132080078125	0.175186157226563	0.99676513671875	-6.26219177246094	26.9834747314453	-49.2340393066406	6th_Feb_2017_10:39:28.419
1466714774.81079	1486395568486.6	-40.0136046255727	0.995569229125977	0.0911915823817253	0.0229375343769789	-1.96993350982666e-05	2.2265625	-2.53175354003906	1.80662536621094	-0.06866455078125	0.199111938476563	1.01544189453125	-5.36222839355469	27.5834503173828	-48.0340881347656	6th_Feb_2017_10:39:28.486
1466714841.4917	1486395568553.28	-40.0136046255727	0.995466232299805	0.0929205715656281	0.0203080084174871	0.00050763227045536	-2.10693359375	-0.700698852539063	2.47801208496094	0.00604248046875	0.189834594726563	1.01251220703125	-4.76225280761719	26.6834869384766	-48.0340881347656	6th_Feb_2017_10:39:28.553
1466714908.11157	1486395568619.9	-40.0136046255727	0.99554854631424	0.0926107317209244	0.0172958225011826	0.00269144959747791	-5.15869140625	-4.36280822753906	4.30906677246094	-0.02398681640625	0.177139282226563	0.98565673828125	-5.06224060058594	28.4834136962891	-48.3340759277344	6th_Feb_2017_10:39:28.619
1466714974.76196	1486395568686.55	-40.0136046255727	0.995725691318512	0.0908477157354355	0.016223207116127	0.00371977780014276	-4.42626953125	-2.10450744628906	3.51560974121094	-0.02142333984375	0.147964477539063	0.97344970703125	-5.96220397949219	28.1834259033203	-46.5341491699219	6th_Feb_2017_10:39:28.686
1466715041.41235	1486395568753.2	-40.0136046255727	0.995872974395752	0.0894590467214584	0.0146240461617708	0.00447995774447918	-3.6328125	-1.92140197753906	2.47801208496094	-0.01019287109375	0.155532836914063	0.99053955078125	-6.26219177246094	28.4834136962891	-47.7341003417969	6th_Feb_2017_10:39:28.753
1466715108.09326	1486395568819.89	-40.0136046255727	0.996088325977325	0.0869206041097641	0.0148093225434423	0.00579257030040026	-4.79248046875	0.764144897460938	2.78318786621094	-0.00701904296875	0.139785766601563	0.98419189453125	-5.66221618652344	28.4834136962891	-48.3340759277344	6th_Feb_2017_10:39:28.819
1466715174.71313	1486395568886.51	-40.0136046255727	0.996236622333527	0.0850857868790627	0.0153430355712771	0.00611939933151007	-2.59521484375	2.59519958496094	0.707992553710938	-0.01837158203125	0.131118774414063	0.96856689453125	-6.86216735839844	26.6834869384766	-49.5340270996094	6th_Feb_2017_10:39:28.886
1466715241.36353	1486395568953.16	-40.0136046255727	0.996245503425598	0.0850203558802605	0.0152599671855569	0.00578273553401232	0.33447265625	1.00828552246094	-0.268569946289062	-0.00079345703125	0.145034790039063	0.98065185546875	-4.76225280761719	25.4835357666016	-48.0340881347656	6th_Feb_2017_10:39:28.953
1466715308.01392	1486395569019.81	-40.0136046255727	0.996095240116119	0.0866353213787079	0.0163497906178236	0.00459420215338469	0.517578125	1.13035583496094	-0.268569946289062	-0.02056884765625	0.148086547851563	0.99664306640625	-5.96220397949219	30.8833160400391	-48.9340515136719	6th_Feb_2017_10:39:29.019
