"sep=	"
S14_Timestamp_CAL	S14_RealTime_CAL	S14_GSR_CAL	S14_Quat_MPL_6DOF_W_CAL	S14_Quat_MPL_6DOF_X_CAL	S14_Quat_MPL_6DOF_Y_CAL	S14_Quat_MPL_6DOF_Z_CAL	S14_Gyro_MPU_MPL_X_CAL	S14_Gyro_MPU_MPL_Y_CAL	S14_Gyro_MPU_MPL_Z_CAL	S14_Accel_MPU_MPL_X_CAL	S14_Accel_MPU_MPL_Y_CAL	S14_Accel_MPU_MPL_Z_CAL	S14_Mag_MPU_MPL_X_CAL	S14_Mag_MPU_MPL_Y_CAL	S14_Mag_MPU_MPL_Z_CAL	S14_Date	
msecs	msecs	kOhms	no units	no units	no units	no units	deg/sec	deg/sec	deg/sec	m/(sec^2)	m/(sec^2)	m/(sec^2)	uTesla	uTesla	uTesla	dd_MMM_yyyy_HH:MM:SS.FFF	
1621824479.46167	1486397265527.31	-40.0136046255727	0.727248191833496	0.685006082057953	-0.043322529643774	-2.95229256153107e-07	-0.711685180664063	6.62518310546875	2.94862365722656	0.065948486328125	1.04275512695313	0.0604705810546875	3.21641540527344	-5.27783203125	-13.2530517578125	6th_Feb_2017_11:07:45.527
1621824546.11206	1486397265593.96	-40.0136046255727	0.717176079750061	0.6956427693367	-0.0413410291075707	0.00553812459111214	2.58389282226562	5.89244079589844	14.5453338623047	0.032501220703125	1.03775024414063	0.0618133544921875	0.816513061523438	-4.97784423828125	-13.5530395507813	6th_Feb_2017_11:07:45.593
1621824612.79297	1486397265660.64	-40.0136046255727	0.707487225532532	0.704117476940155	-0.0559405721724033	0.0234770402312279	3.86521911621094	1.13128662109375	15.1557159423828	0.111114501953125	0.999908447265625	0.0863494873046875	3.51640319824219	-5.57781982421875	-13.5530395507813	6th_Feb_2017_11:07:45.660
1621824679.41284	1486397265727.26	-40.0136046255727	0.686273038387299	0.724121928215027	-0.0620484389364719	0.0287512056529522	4.23159790039063	2.16905212402344	6.91595458984375	0.073760986328125	1.02639770507813	0.0306854248046875	3.51640319824219	-5.57781982421875	-12.3530883789063	6th_Feb_2017_11:07:45.727
1621824746.06323	1486397265793.91	-40.0136046255727	0.678248286247253	0.731353044509888	-0.0639305710792542	0.0318582244217396	5.75698852539063	5.58653259277344	6.85496520996094	0.126251220703125	1.01028442382813	0.0692596435546875	2.91642761230469	-7.0777587890625	-14.4530029296875	6th_Feb_2017_11:07:45.793
1621824812.71362	1486397265860.57	-40.0136046255727	0.67084413766861	0.737985789775848	-0.0632659792900085	0.0366378016769886	12.7752990722656	13.5203857421875	-5.16889953613281	0.165557861328125	0.989898681640625	0.0979461669921875	1.41648864746094	-6.17779541015625	-13.5530395507813	6th_Feb_2017_11:07:45.860
1621824879.39453	1486397265927.25	-40.0136046255727	0.645074665546417	0.761848211288452	-0.0478993207216263	0.0342284627258778	27.7899475097656	10.4075927734375	-23.1132354736328	0.091461181640625	1.00650024414063	0.0457000732421875	3.81639099121094	-5.27783203125	-14.1530151367188	6th_Feb_2017_11:07:45.927
1621824946.0144	1486397265993.87	-40.0136046255727	0.630870461463928	0.774356067180634	-0.037644162774086	0.0309522561728954	36.029296875	4.66987609863281	-29.2777404785156	0.115509033203125	1.02322387695313	-0.0056915283203125	2.61643981933594	-6.77777099609375	-12.653076171875	6th_Feb_2017_11:07:45.993
1621825012.66479	1486397266060.52	-40.0136046255727	0.615578949451447	0.787229239940643	-0.0284088477492332	0.0229282937943935	40.6065216064453	-4.05854797363281	-42.2781982421875	0.129425048828125	1.04641723632813	0.0024871826171875	5.31632995605469	-5.8778076171875	-8.15325927734375	6th_Feb_2017_11:07:46.060
1621825079.31519	1486397266127.17	-40.0136046255727	0.56780344247818	0.823048830032349	0.012925773859024	0.0047614136710763	68.8042755126953	21.5146942138672	-72.3074493408203	0.073028564453125	1.32998657226563	-0.123001098632813	5.91630554199219	-7.97772216796875	-9.05322265625	6th_Feb_2017_11:07:46.127
